Region,City,Year,Quarter,Total_Transactions,Total_Price,Regime,Condition
Comunidad Foral de Navarra,Navarra,2009,3,39,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2010,3,23,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2013,3,16,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2021,3,62,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2011,3,31,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2017,3,35,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2014,3,17,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2018,3,71,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2024,3,28,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2023,3,34,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2022,3,43,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2012,3,17,,Protegida,Segunda mano
Comunidad Foral de Navarra,Navarra,2019,3,40,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2015,1,332,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2016,1,525,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2025,1,268,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2011,1,312,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2024,1,303,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2020,1,375,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2018,1,664,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2013,1,403,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2021,1,411,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2010,1,171,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2005,1,360,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2019,1,617,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2008,1,335,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2007,1,440,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2006,1,301,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2014,1,343,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2023,1,399,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2012,1,227,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2009,1,265,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2022,1,424,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2017,1,659,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2004,1,566,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2014,2,412,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2013,2,331,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2019,2,544,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2015,2,480,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2005,2,456,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2024,2,353,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2004,2,593,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2023,2,393,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2008,2,556,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2021,2,468,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2011,2,357,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2022,2,523,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2016,2,660,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2006,2,370,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2007,2,306,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2009,2,267,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2010,2,325,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2012,2,285,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2017,2,939,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2018,2,891,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2020,2,230,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2025,2,263,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2004,4,622,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2005,4,562,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2009,4,228,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2007,4,418,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2006,4,369,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2012,4,661,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2024,4,344,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2014,4,669,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2008,4,352,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2021,4,412,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2023,4,312,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2020,4,474,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2010,4,457,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2013,4,279,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2011,4,477,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2025,4,336,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2019,4,657,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2017,4,751,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2016,4,636,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2022,4,567,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2015,4,524,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2018,4,605,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2025,3,232,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2020,3,362,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2023,3,288,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2016,3,502,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2015,3,343,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2009,3,216,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2006,3,181,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2010,3,233,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2022,3,405,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2013,3,213,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2021,3,410,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2011,3,253,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2017,3,544,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2014,3,343,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2018,3,511,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2024,3,301,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2004,3,413,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2008,3,242,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2007,3,382,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2005,3,284,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2012,3,270,,Protegida,Segunda mano
Comunidad de Madrid,Madrid,2019,3,423,,Protegida,Segunda mano
Ceuta,Ceuta,2010,1,3,,Protegida,Segunda mano
Ceuta,Ceuta,2010,4,3,,Protegida,Segunda mano
Ceuta,Ceuta,2008,4,3,,Protegida,Segunda mano
Ceuta,Ceuta,2012,4,3,,Protegida,Segunda mano
Ceuta,Ceuta,2009,4,3,,Protegida,Segunda mano
Ceuta,Ceuta,2014,4,3,,Protegida,Segunda mano
Ceuta,Ceuta,2016,3,3,,Protegida,Segunda mano
Ceuta,Ceuta,2005,1,4,,Protegida,Segunda mano
Ceuta,Ceuta,2007,4,4,,Protegida,Segunda mano
Ceuta,Ceuta,2004,4,4,,Protegida,Segunda mano
Ceuta,Ceuta,2020,3,4,,Protegida,Segunda mano
Ceuta,Ceuta,2009,1,8,,Protegida,Segunda mano
Ceuta,Ceuta,2007,1,15,,Protegida,Segunda mano
Ceuta,Ceuta,2014,1,8,,Protegida,Segunda mano
Ceuta,Ceuta,2007,2,7,,Protegida,Segunda mano
Ceuta,Ceuta,2008,2,7,,Protegida,Segunda mano
Ceuta,Ceuta,2010,2,5,,Protegida,Segunda mano
Ceuta,Ceuta,2009,2,6,,Protegida,Segunda mano
Ceuta,Ceuta,2008,3,9,,Protegida,Segunda mano
Ceuta,Ceuta,2010,3,7,,Protegida,Segunda mano
Ceuta,Ceuta,2009,3,6,,Protegida,Segunda mano
Ceuta,Ceuta,2007,3,8,,Protegida,Segunda mano
Ceuta,Ceuta,2015,1,2,,Protegida,Segunda mano
Ceuta,Ceuta,2008,1,2,,Protegida,Segunda mano
Ceuta,Ceuta,2017,1,2,,Protegida,Segunda mano
Ceuta,Ceuta,2011,1,2,,Protegida,Segunda mano
Ceuta,Ceuta,2018,1,2,,Protegida,Segunda mano
Ceuta,Ceuta,2011,2,2,,Protegida,Segunda mano
Ceuta,Ceuta,2013,4,2,,Protegida,Segunda mano
Ceuta,Ceuta,2023,4,2,,Protegida,Segunda mano
Ceuta,Ceuta,2015,3,2,,Protegida,Segunda mano
Ceuta,Ceuta,2014,3,2,,Protegida,Segunda mano
Ceuta,Ceuta,2021,1,1,,Protegida,Segunda mano
Ceuta,Ceuta,2016,1,1,,Protegida,Segunda mano
Ceuta,Ceuta,2020,1,1,,Protegida,Segunda mano
Ceuta,Ceuta,2012,1,1,,Protegida,Segunda mano
Ceuta,Ceuta,2023,1,1,,Protegida,Segunda mano
Ceuta,Ceuta,2022,1,1,,Protegida,Segunda mano
Ceuta,Ceuta,2024,1,1,,Protegida,Segunda mano
Ceuta,Ceuta,2017,2,1,,Protegida,Segunda mano
Ceuta,Ceuta,2016,2,1,,Protegida,Segunda mano
Ceuta,Ceuta,2019,2,1,,Protegida,Segunda mano
Ceuta,Ceuta,2015,2,1,,Protegida,Segunda mano
Ceuta,Ceuta,2018,2,1,,Protegida,Segunda mano
Ceuta,Ceuta,2012,2,1,,Protegida,Segunda mano
Ceuta,Ceuta,2014,2,1,,Protegida,Segunda mano
Ceuta,Ceuta,2023,2,1,,Protegida,Segunda mano
Ceuta,Ceuta,2013,2,1,,Protegida,Segunda mano
Ceuta,Ceuta,2024,2,1,,Protegida,Segunda mano
Ceuta,Ceuta,2011,4,1,,Protegida,Segunda mano
Ceuta,Ceuta,2019,4,1,,Protegida,Segunda mano
Ceuta,Ceuta,2023,3,1,,Protegida,Segunda mano
Ceuta,Ceuta,2011,3,1,,Protegida,Segunda mano
Ceuta,Ceuta,2024,3,1,,Protegida,Segunda mano
Ceuta,Ceuta,2019,3,1,,Protegida,Segunda mano
Ceuta,Ceuta,2006,1,0,,Protegida,Segunda mano
Ceuta,Ceuta,2006,2,0,,Protegida,Segunda mano
Ceuta,Ceuta,2006,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2006,3,0,,Protegida,Segunda mano
Ceuta,Ceuta,2013,1,0,,Protegida,Segunda mano
Ceuta,Ceuta,2025,1,0,,Protegida,Segunda mano
Ceuta,Ceuta,2019,1,0,,Protegida,Segunda mano
Ceuta,Ceuta,2004,1,0,,Protegida,Segunda mano
Ceuta,Ceuta,2005,2,0,,Protegida,Segunda mano
Ceuta,Ceuta,2022,2,0,,Protegida,Segunda mano
Ceuta,Ceuta,2004,2,0,,Protegida,Segunda mano
Ceuta,Ceuta,2025,2,0,,Protegida,Segunda mano
Ceuta,Ceuta,2021,2,0,,Protegida,Segunda mano
Ceuta,Ceuta,2020,2,0,,Protegida,Segunda mano
Ceuta,Ceuta,2022,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2025,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2024,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2017,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2018,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2021,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2016,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2005,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2015,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2020,4,0,,Protegida,Segunda mano
Ceuta,Ceuta,2025,3,0,,Protegida,Segunda mano
Ceuta,Ceuta,2022,3,0,,Protegida,Segunda mano
Ceuta,Ceuta,2013,3,0,,Protegida,Segunda mano
Ceuta,Ceuta,2021,3,0,,Protegida,Segunda mano
Ceuta,Ceuta,2017,3,0,,Protegida,Segunda mano
Ceuta,Ceuta,2018,3,0,,Protegida,Segunda mano
Ceuta,Ceuta,2004,3,0,,Protegida,Segunda mano
Ceuta,Ceuta,2005,3,0,,Protegida,Segunda mano
Ceuta,Ceuta,2012,3,0,,Protegida,Segunda mano
Melilla,Melilla,2025,1,6,,Protegida,Segunda mano
Melilla,Melilla,2024,1,6,,Protegida,Segunda mano
Melilla,Melilla,2021,1,6,,Protegida,Segunda mano
Melilla,Melilla,2008,2,6,,Protegida,Segunda mano
Melilla,Melilla,2021,2,6,,Protegida,Segunda mano
Melilla,Melilla,2023,2,6,,Protegida,Segunda mano
Melilla,Melilla,2025,2,6,,Protegida,Segunda mano
Melilla,Melilla,2012,4,6,,Protegida,Segunda mano
Melilla,Melilla,2004,4,6,,Protegida,Segunda mano
Melilla,Melilla,2014,4,6,,Protegida,Segunda mano
Melilla,Melilla,2019,4,6,,Protegida,Segunda mano
Melilla,Melilla,2009,3,6,,Protegida,Segunda mano
Melilla,Melilla,2011,3,6,,Protegida,Segunda mano
Melilla,Melilla,2017,3,6,,Protegida,Segunda mano
Melilla,Melilla,2006,1,3,,Protegida,Segunda mano
Melilla,Melilla,2023,1,3,,Protegida,Segunda mano
Melilla,Melilla,2015,2,3,,Protegida,Segunda mano
Melilla,Melilla,2014,2,3,,Protegida,Segunda mano
Melilla,Melilla,2020,2,3,,Protegida,Segunda mano
Melilla,Melilla,2024,4,3,,Protegida,Segunda mano
Melilla,Melilla,2021,4,3,,Protegida,Segunda mano
Melilla,Melilla,2005,4,3,,Protegida,Segunda mano
Melilla,Melilla,2023,3,3,,Protegida,Segunda mano
Melilla,Melilla,2015,3,3,,Protegida,Segunda mano
Melilla,Melilla,2006,3,3,,Protegida,Segunda mano
Melilla,Melilla,2014,1,5,,Protegida,Segunda mano
Melilla,Melilla,2005,1,5,,Protegida,Segunda mano
Melilla,Melilla,2013,2,5,,Protegida,Segunda mano
Melilla,Melilla,2016,2,5,,Protegida,Segunda mano
Melilla,Melilla,2012,2,5,,Protegida,Segunda mano
Melilla,Melilla,2021,3,5,,Protegida,Segunda mano
Melilla,Melilla,2014,3,5,,Protegida,Segunda mano
Melilla,Melilla,2005,3,5,,Protegida,Segunda mano
Melilla,Melilla,2019,3,5,,Protegida,Segunda mano
Melilla,Melilla,2008,1,8,,Protegida,Segunda mano
Melilla,Melilla,2012,1,8,,Protegida,Segunda mano
Melilla,Melilla,2018,1,8,,Protegida,Segunda mano
Melilla,Melilla,2011,2,8,,Protegida,Segunda mano
Melilla,Melilla,2022,2,8,,Protegida,Segunda mano
Melilla,Melilla,2009,2,8,,Protegida,Segunda mano
Melilla,Melilla,2008,4,8,,Protegida,Segunda mano
Melilla,Melilla,2011,4,8,,Protegida,Segunda mano
Melilla,Melilla,2018,3,8,,Protegida,Segunda mano
Melilla,Melilla,2009,1,4,,Protegida,Segunda mano
Melilla,Melilla,2016,1,4,,Protegida,Segunda mano
Melilla,Melilla,2019,1,4,,Protegida,Segunda mano
Melilla,Melilla,2005,2,4,,Protegida,Segunda mano
Melilla,Melilla,2022,4,4,,Protegida,Segunda mano
Melilla,Melilla,2025,4,4,,Protegida,Segunda mano
Melilla,Melilla,2020,3,4,,Protegida,Segunda mano
Melilla,Melilla,2016,3,4,,Protegida,Segunda mano
Melilla,Melilla,2013,3,4,,Protegida,Segunda mano
Melilla,Melilla,2004,1,7,,Protegida,Segunda mano
Melilla,Melilla,2020,1,7,,Protegida,Segunda mano
Melilla,Melilla,2011,1,7,,Protegida,Segunda mano
Melilla,Melilla,2019,2,7,,Protegida,Segunda mano
Melilla,Melilla,2013,4,7,,Protegida,Segunda mano
Melilla,Melilla,2022,3,7,,Protegida,Segunda mano
Melilla,Melilla,2024,3,7,,Protegida,Segunda mano
Melilla,Melilla,2004,3,7,,Protegida,Segunda mano
Melilla,Melilla,2010,1,13,,Protegida,Segunda mano
Melilla,Melilla,2007,1,25,,Protegida,Segunda mano
Melilla,Melilla,2017,2,12,,Protegida,Segunda mano
Melilla,Melilla,2018,2,9,,Protegida,Segunda mano
Melilla,Melilla,2010,2,19,,Protegida,Segunda mano
Melilla,Melilla,2024,2,11,,Protegida,Segunda mano
Melilla,Melilla,2004,2,9,,Protegida,Segunda mano
Melilla,Melilla,2007,4,12,,Protegida,Segunda mano
Melilla,Melilla,2006,4,20,,Protegida,Segunda mano
Melilla,Melilla,2023,4,9,,Protegida,Segunda mano
Melilla,Melilla,2018,4,11,,Protegida,Segunda mano
Melilla,Melilla,2016,4,9,,Protegida,Segunda mano
Melilla,Melilla,2015,4,9,,Protegida,Segunda mano
Melilla,Melilla,2007,3,17,,Protegida,Segunda mano
Melilla,Melilla,2008,3,20,,Protegida,Segunda mano
Melilla,Melilla,2017,1,10,,Protegida,Segunda mano
Melilla,Melilla,2007,2,10,,Protegida,Segunda mano
Melilla,Melilla,2010,4,10,,Protegida,Segunda mano
Melilla,Melilla,2017,4,10,,Protegida,Segunda mano
Melilla,Melilla,2009,4,10,,Protegida,Segunda mano
Melilla,Melilla,2020,4,10,,Protegida,Segunda mano
Melilla,Melilla,2010,3,10,,Protegida,Segunda mano
Melilla,Melilla,2013,1,2,,Protegida,Segunda mano
Melilla,Melilla,2015,1,2,,Protegida,Segunda mano
Melilla,Melilla,2022,1,2,,Protegida,Segunda mano
Melilla,Melilla,2025,3,2,,Protegida,Segunda mano
Melilla,Melilla,2012,3,2,,Protegida,Segunda mano
Melilla,Melilla,2006,2,1,,Protegida,Segunda mano
Illes Balears,Illes Balears,2004,1,70,,Protegida,Segunda mano
Illes Balears,Illes Balears,2023,1,38,,Protegida,Segunda mano
Illes Balears,Illes Balears,2018,1,29,,Protegida,Segunda mano
Illes Balears,Illes Balears,2025,1,48,,Protegida,Segunda mano
Illes Balears,Illes Balears,2019,1,26,,Protegida,Segunda mano
Illes Balears,Illes Balears,2017,1,26,,Protegida,Segunda mano
Illes Balears,Illes Balears,2022,1,45,,Protegida,Segunda mano
Illes Balears,Illes Balears,2007,1,18,,Protegida,Segunda mano
Illes Balears,Illes Balears,2021,1,28,,Protegida,Segunda mano
Illes Balears,Illes Balears,2008,1,17,,Protegida,Segunda mano
Illes Balears,Illes Balears,2005,1,22,,Protegida,Segunda mano
Illes Balears,Illes Balears,2006,1,22,,Protegida,Segunda mano
Illes Balears,Illes Balears,2024,1,21,,Protegida,Segunda mano
Illes Balears,Illes Balears,2014,1,10,,Protegida,Segunda mano
Illes Balears,Illes Balears,2013,1,12,,Protegida,Segunda mano
Illes Balears,Illes Balears,2016,1,16,,Protegida,Segunda mano
Illes Balears,Illes Balears,2020,1,25,,Protegida,Segunda mano
Illes Balears,Illes Balears,2010,1,6,,Protegida,Segunda mano
Illes Balears,Illes Balears,2009,1,8,,Protegida,Segunda mano
Illes Balears,Illes Balears,2012,1,9,,Protegida,Segunda mano
Illes Balears,Illes Balears,2011,1,13,,Protegida,Segunda mano
Illes Balears,Illes Balears,2015,1,13,,Protegida,Segunda mano
Illes Balears,Illes Balears,2014,2,5,,Protegida,Segunda mano
Illes Balears,Illes Balears,2007,2,12,,Protegida,Segunda mano
Illes Balears,Illes Balears,2012,2,12,,Protegida,Segunda mano
Illes Balears,Illes Balears,2020,2,12,,Protegida,Segunda mano
Illes Balears,Illes Balears,2015,2,15,,Protegida,Segunda mano
Illes Balears,Illes Balears,2011,2,15,,Protegida,Segunda mano
Illes Balears,Illes Balears,2010,2,15,,Protegida,Segunda mano
Illes Balears,Illes Balears,2005,2,27,,Protegida,Segunda mano
Illes Balears,Illes Balears,2016,2,27,,Protegida,Segunda mano
Illes Balears,Illes Balears,2025,2,20,,Protegida,Segunda mano
Illes Balears,Illes Balears,2008,2,14,,Protegida,Segunda mano
Illes Balears,Illes Balears,2023,2,37,,Protegida,Segunda mano
Illes Balears,Illes Balears,2019,2,35,,Protegida,Segunda mano
Illes Balears,Illes Balears,2017,2,35,,Protegida,Segunda mano
Illes Balears,Illes Balears,2006,2,7,,Protegida,Segunda mano
Illes Balears,Illes Balears,2013,2,13,,Protegida,Segunda mano
Illes Balears,Illes Balears,2009,2,13,,Protegida,Segunda mano
Illes Balears,Illes Balears,2024,2,23,,Protegida,Segunda mano
Illes Balears,Illes Balears,2021,2,38,,Protegida,Segunda mano
Illes Balears,Illes Balears,2004,2,22,,Protegida,Segunda mano
Illes Balears,Illes Balears,2018,2,24,,Protegida,Segunda mano
Illes Balears,Illes Balears,2022,2,52,,Protegida,Segunda mano
Illes Balears,Illes Balears,2004,4,55,,Protegida,Segunda mano
Illes Balears,Illes Balears,2005,4,8,,Protegida,Segunda mano
Illes Balears,Illes Balears,2009,4,16,,Protegida,Segunda mano
Illes Balears,Illes Balears,2007,4,18,,Protegida,Segunda mano
Illes Balears,Illes Balears,2006,4,9,,Protegida,Segunda mano
Illes Balears,Illes Balears,2012,4,22,,Protegida,Segunda mano
Illes Balears,Illes Balears,2024,4,25,,Protegida,Segunda mano
Illes Balears,Illes Balears,2014,4,23,,Protegida,Segunda mano
Illes Balears,Illes Balears,2008,4,11,,Protegida,Segunda mano
Illes Balears,Illes Balears,2021,4,38,,Protegida,Segunda mano
Illes Balears,Illes Balears,2023,4,25,,Protegida,Segunda mano
Illes Balears,Illes Balears,2020,4,26,,Protegida,Segunda mano
Illes Balears,Illes Balears,2010,4,76,,Protegida,Segunda mano
Illes Balears,Illes Balears,2013,4,15,,Protegida,Segunda mano
Illes Balears,Illes Balears,2011,4,23,,Protegida,Segunda mano
Illes Balears,Illes Balears,2025,4,27,,Protegida,Segunda mano
Illes Balears,Illes Balears,2019,4,30,,Protegida,Segunda mano
Illes Balears,Illes Balears,2017,4,25,,Protegida,Segunda mano
Illes Balears,Illes Balears,2016,4,27,,Protegida,Segunda mano
Illes Balears,Illes Balears,2022,4,30,,Protegida,Segunda mano
Illes Balears,Illes Balears,2015,4,12,,Protegida,Segunda mano
Illes Balears,Illes Balears,2018,4,30,,Protegida,Segunda mano
Illes Balears,Illes Balears,2025,3,30,,Protegida,Segunda mano
Illes Balears,Illes Balears,2020,3,15,,Protegida,Segunda mano
Illes Balears,Illes Balears,2023,3,25,,Protegida,Segunda mano
Illes Balears,Illes Balears,2016,3,24,,Protegida,Segunda mano
Illes Balears,Illes Balears,2015,3,13,,Protegida,Segunda mano
Illes Balears,Illes Balears,2009,3,16,,Protegida,Segunda mano
Illes Balears,Illes Balears,2006,3,14,,Protegida,Segunda mano
Illes Balears,Illes Balears,2010,3,16,,Protegida,Segunda mano
Illes Balears,Illes Balears,2022,3,43,,Protegida,Segunda mano
Illes Balears,Illes Balears,2013,3,12,,Protegida,Segunda mano
Illes Balears,Illes Balears,2021,3,26,,Protegida,Segunda mano
Illes Balears,Illes Balears,2011,3,7,,Protegida,Segunda mano
Illes Balears,Illes Balears,2017,3,33,,Protegida,Segunda mano
Illes Balears,Illes Balears,2014,3,10,,Protegida,Segunda mano
Illes Balears,Illes Balears,2018,3,35,,Protegida,Segunda mano
Illes Balears,Illes Balears,2024,3,16,,Protegida,Segunda mano
Illes Balears,Illes Balears,2004,3,22,,Protegida,Segunda mano
Illes Balears,Illes Balears,2008,3,3,,Protegida,Segunda mano
Illes Balears,Illes Balears,2007,3,12,,Protegida,Segunda mano
Illes Balears,Illes Balears,2005,3,23,,Protegida,Segunda mano
Illes Balears,Illes Balears,2012,3,10,,Protegida,Segunda mano
Illes Balears,Illes Balears,2019,3,17,,Protegida,Segunda mano
Canarias,Santa Cruz de Tenerife,2025,1,48,,Protegida,Segunda mano
Canarias,Santa Cruz de Tenerife,2018,1,31,,Protegida,Segunda mano
Canarias,Santa Cruz de Tenerife,2023,1,43,,Protegida,Segunda mano
